Jenis_Usaha,Provinsi ,Jenis_Ikan,Tahun,Volume_Produksi,Nilai_Produksi
TANGKAP LAUT,DKI JAKARTA,SETUHUK,2016,263.0,5715456.0
TANGKAP LAUT,DKI JAKARTA,SETUHUK,2017,634.390,28499157.0
TANGKAP LAUT,DKI JAKARTA,SETUHUK,2018,151.070,3625632.0
TANGKAP LAUT,DKI JAKARTA,SETUHUK,2019,110.710,2481426.0
TANGKAP LAUT,DKI JAKARTA,SOTONG,2020,724.910,28555360.0
TANGKAP LAUT,DKI JAKARTA,SUNGLIR,2020,42.160,421.550
TANGKAP LAUT,DKI JAKARTA,SWANGGI,2020,57.720,577.240
TANGKAP LAUT,DKI JAKARTA,TALANG-TALANG,2020,131.140,1634383.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2010,3242.0,70710267.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2011,5579.0,88013537.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2012,4865.0,87265587.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2013,4020.0,78980393.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2014,4451.0,76721912.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2015,3606.0,91364523.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2016,5280.0,205734930.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2017,1072.650,36776503.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2018,1577.10,47477620.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2019,1267.960,40772996.0
TANGKAP LAUT,DKI JAKARTA,TENGGIRI,2020,1569.0,54075090.0
TANGKAP LAUT,DKI JAKARTA,TERI,2010,490.0,3794326.0
TANGKAP LAUT,DKI JAKARTA,TERI,2011,349.0,1706241.0
TANGKAP LAUT,DKI JAKARTA,TERI,2012,524.0,4980933.0
TANGKAP LAUT,DKI JAKARTA,TERI,2013,1247.0,9116654.0
TANGKAP LAUT,DKI JAKARTA,TERI,2014,884.0,12157563.0
TANGKAP LAUT,DKI JAKARTA,TERI,2015,7842.0,188486535.0
TANGKAP LAUT,DKI JAKARTA,TERI,2016,1061.0,20384331.0
TANGKAP LAUT,DKI JAKARTA,TERI,2017,982.060,18444939.0
TANGKAP LAUT,DKI JAKARTA,TERI,2018,58.720,506.314
TANGKAP LAUT,DKI JAKARTA,TERI,2019,300.510,2873704.0
TANGKAP LAUT,DKI JAKARTA,TERI,2020,221.280,2377385.0
TANGKAP LAUT,DKI JAKARTA,TERUBUK,2020,.010,110.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2010,7890.0,83523790.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2011,8893.0,77752437.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2012,8898.0,62747925.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2013,11752.0,93015538.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2014,7467.0,65970486.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2015,13097.0,171304035.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2016,11150.0,162137981.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2017,13583.50,271670094.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2018,3685.140,51775897.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2019,2820.310,46772676.0
TANGKAP LAUT,DKI JAKARTA,TONGKOL,2020,3156.980,47810310.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2010,34541.0,1007002910.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2011,25507.0,784882344.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2012,29782.130,964048670.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2013,38591.0,1475905023.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2014,40051.0,2156672892.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2015,21418.0,1445564774.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2016,19478.0,552037405.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2017,27983.270,1073266209.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2018,16060.790,1365149045.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2019,13973.290,267043198.0
TANGKAP LAUT,DKI JAKARTA,TUNA,2020,16532.110,346345120.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2010,7240.0,228712197.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2011,1648.0,42357940.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2012,1588.0,36523209.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2013,617.0,22882830.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2014,760.0,30305829.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2015,2573.0,79283832.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2016,888.0,48204359.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2017,201.740,13449281.0
TANGKAP LAUT,DKI JAKARTA,UDANG,2018,.520,29.60
TANGKAP LAUT,GORONTALO,ALU-ALU,2020,411.610,4849971.0
TANGKAP LAUT,GORONTALO,BARONANG,2020,2218.460,94098070.0
TANGKAP LAUT,GORONTALO,BAWAL,2010,65.0,610.40
TANGKAP LAUT,GORONTALO,BAWAL,2011,52.0,395.550
TANGKAP LAUT,GORONTALO,BAWAL,2012,52.0,444.280
TANGKAP LAUT,GORONTALO,BAWAL,2013,29.0,296.788
TANGKAP LAUT,GORONTALO,BAWAL,2014,35.0,418.50
TANGKAP LAUT,GORONTALO,BAWAL,2015,84.0,768.115
TANGKAP LAUT,GORONTALO,BAWAL,2016,84.0,769.665
TANGKAP LAUT,GORONTALO,BAWAL,2017,.540,29.504
TANGKAP LAUT,GORONTALO,BAWAL,2018,996.980,17809111.0
TANGKAP LAUT,GORONTALO,BAWAL,2019,652.780,20923890.0
TANGKAP LAUT,GORONTALO,BAWAL,2020,978.470,31846040.0
TANGKAP LAUT,GORONTALO,BAYEMAN,2020,8.760,262.680
TANGKAP LAUT,GORONTALO,BELANAK,2020,738.210,14655369.0
TANGKAP LAUT,GORONTALO,BELOSO,2020,10.190,126.071
TANGKAP LAUT,GORONTALO,BIJI NANGKA,2020,458.020,16444255.0
TANGKAP LAUT,GORONTALO,BILIH,2020,15.380,184.512
TANGKAP LAUT,GORONTALO,CAKALANG,2010,10919.0,86465100.0
TANGKAP LAUT,GORONTALO,CAKALANG,2011,11564.0,91142600.0
TANGKAP LAUT,GORONTALO,CAKALANG,2012,10957.0,100876938.0
TANGKAP LAUT,GORONTALO,CAKALANG,2013,10798.0,116066598.0
TANGKAP LAUT,GORONTALO,CAKALANG,2014,3563.0,44355933.0
TANGKAP LAUT,GORONTALO,CAKALANG,2015,13267.0,187454386.0
TANGKAP LAUT,GORONTALO,CAKALANG,2016,13300.0,187954126.0
TANGKAP LAUT,GORONTALO,CAKALANG,2017,51391.480,896593674.0
TANGKAP LAUT,GORONTALO,CAKALANG,2018,19530.130,395052437.0
TANGKAP LAUT,GORONTALO,CAKALANG,2019,19299.290,382726415.0
TANGKAP LAUT,GORONTALO,CAKALANG,2020,13332.90,240650600.0
TANGKAP LAUT,GORONTALO,CUCUT,2010,12.0,45.0
TANGKAP LAUT,GORONTALO,CUCUT,2011,12.0,41.50
TANGKAP LAUT,GORONTALO,CUCUT,2012,4.0,23.660
TANGKAP LAUT,GORONTALO,CUCUT,2013,3.0,33.350
TANGKAP LAUT,GORONTALO,CUCUT,2014,4.0,29.745
TANGKAP LAUT,GORONTALO,CUCUT,2015,16.0,160.075
TANGKAP LAUT,GORONTALO,CUCUT,2016,16.0,160.075
TANGKAP LAUT,GORONTALO,CUCUT,2017,.150,3.131
TANGKAP LAUT,GORONTALO,CUCUT,2018,7.610,92.684
TANGKAP LAUT,GORONTALO,CUCUT,2019,31.540,458.317
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2010,2285.0,15926500.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2011,2025.0,13940500.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2012,331.0,2738923.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2013,372.0,2919300.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2014,805.0,10990900.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2015,1214.0,11845117.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2016,1216.0,11901387.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2017,3147.730,46762691.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2018,1270.360,20401063.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2019,2689.450,50278897.0
TANGKAP LAUT,GORONTALO,CUMI-CUMI,2020,1384.870,19254240.0
TANGKAP LAUT,GORONTALO,EKOR KUNING,2020,5315.440,98178250.0
TANGKAP LAUT,GORONTALO,GABUS,2015,.0,.0
TANGKAP LAUT,GORONTALO,GABUS,2016,.0,.0
TANGKAP LAUT,GORONTALO,GEROT-GEROT,2020,2.670,61.295
TANGKAP LAUT,GORONTALO,GOBI,2020,3682.160,101725300.0
TANGKAP LAUT,GORONTALO,GOLOK-GOLOK,2020,.340,4.158
TANGKAP LAUT,GORONTALO,GURITA,2010,.0,.0
TANGKAP LAUT,GORONTALO,GURITA,2011,.0,.0
TANGKAP LAUT,GORONTALO,GURITA,2012,.0,.0
TANGKAP LAUT,GORONTALO,GURITA,2013,1.0,9.20
TANGKAP LAUT,GORONTALO,GURITA,2014,2.0,31.50
TANGKAP LAUT,GORONTALO,GURITA,2015,13.0,151.80
TANGKAP LAUT,GORONTALO,GURITA,2016,13.0,151.80
TANGKAP LAUT,GORONTALO,GURITA,2017,1.220,42.338
TANGKAP LAUT,GORONTALO,GURITA,2018,16.40,888.951
TANGKAP LAUT,GORONTALO,GURITA,2019,217.90,11103456.0
TANGKAP LAUT,GORONTALO,GURITA,2020,184.130,5819074.0
TANGKAP LAUT,GORONTALO,HIU,2020,1.090,15.316
TANGKAP LAUT,GORONTALO,JULUNG-JULUNG,2020,1546.840,15499884.0
TANGKAP LAUT,GORONTALO,KACI-KACI,2020,3.90,48.255
TANGKAP LAUT,GORONTALO,KAKAP,2010,1439.0,24089650.0
TANGKAP LAUT,GORONTALO,KAKAP,2011,1122.0,18525300.0
TANGKAP LAUT,GORONTALO,KAKAP,2012,513.0,4754583.0
TANGKAP LAUT,GORONTALO,KAKAP,2013,454.0,10139416.0
TANGKAP LAUT,GORONTALO,KAKAP,2014,1706.0,21838725.0
TANGKAP LAUT,GORONTALO,KAKAP,2015,486.0,5070601.0
TANGKAP LAUT,GORONTALO,KAKAP,2016,486.0,5070601.0
TANGKAP LAUT,GORONTALO,KAKAP,2017,2566.680,59019600.0
TANGKAP LAUT,GORONTALO,KAKAP,2018,3933.430,96458460.0
TANGKAP LAUT,GORONTALO,KAKAP,2019,2455.150,94144269.0
TANGKAP LAUT,GORONTALO,KAKAP,2020,3541.960,130341562.0
TANGKAP LAUT,GORONTALO,KAKATUA,2020,324.520,6555981.0
TANGKAP LAUT,GORONTALO,KEMBUNG,2020,4405.240,66289420.0
TANGKAP LAUT,GORONTALO,KEPITING,2020,3.450,155.340
TANGKAP LAUT,GORONTALO,KERAPU,2010,1597.0,29364250.0
TANGKAP LAUT,GORONTALO,KERAPU,2011,1359.0,29127300.0
TANGKAP LAUT,GORONTALO,KERAPU,2012,1267.0,19314800.0
TANGKAP LAUT,GORONTALO,KERAPU,2013,677.0,10827050.0
TANGKAP LAUT,GORONTALO,KERAPU,2014,211.0,2864650.0
TANGKAP LAUT,GORONTALO,KERAPU,2015,94.0,568.20
TANGKAP LAUT,GORONTALO,KERAPU,2016,95.0,568.20
TANGKAP LAUT,GORONTALO,KERAPU,2017,2627.880,80111196.0
TANGKAP LAUT,GORONTALO,KERAPU,2018,1238.470,110978474.0
TANGKAP LAUT,GORONTALO,KERAPU,2019,1719.650,83846011.0
TANGKAP LAUT,GORONTALO,KERAPU,2020,3057.820,119674884.0
TANGKAP LAUT,GORONTALO,KERONG-KERONG,2020,1.460,23.954
TANGKAP LAUT,GORONTALO,KURISI,2020,837.760,12638610.0
TANGKAP LAUT,GORONTALO,KUWE,2010,1893.0,24610900.0
TANGKAP LAUT,GORONTALO,KUWE,2011,1391.0,20905400.0
TANGKAP LAUT,GORONTALO,KUWE,2012,347.0,4125770.0
TANGKAP LAUT,GORONTALO,KUWE,2013,390.0,4694200.0
TANGKAP LAUT,GORONTALO,KUWE,2014,1533.0,30093939.0
TANGKAP LAUT,GORONTALO,KUWE,2015,833.0,10530168.0
TANGKAP LAUT,GORONTALO,KUWE,2016,837.0,10720508.0
TANGKAP LAUT,GORONTALO,KUWE,2017,3639.240,113779761.0
TANGKAP LAUT,GORONTALO,KUWE,2018,3984.640,116585045.0
TANGKAP LAUT,GORONTALO,KUWE,2019,4410.530,146672524.0
TANGKAP LAUT,GORONTALO,KUWE,2020,4132.120,122081034.0
TANGKAP LAUT,GORONTALO,LAINNYA,2010,20804.0,126085702.0
TANGKAP LAUT,GORONTALO,LAINNYA,2011,22887.0,157609258.0
TANGKAP LAUT,GORONTALO,LAINNYA,2012,21637.0,157164989.0
TANGKAP LAUT,GORONTALO,LAINNYA,2013,25418.0,196305403.0
TANGKAP LAUT,GORONTALO,LAINNYA,2014,28280.0,245649389.0
TANGKAP LAUT,GORONTALO,LAINNYA,2015,32986.0,362972888.0
TANGKAP LAUT,GORONTALO,LAINNYA,2016,39088.0,407864470.0
TANGKAP LAUT,GORONTALO,LAINNYA,2017,31768.260,591417587.0
TANGKAP LAUT,GORONTALO,LAINNYA,2018,34636.590,691719607.0
TANGKAP LAUT,GORONTALO,LAINNYA,2019,45338.170,929695617.0
TANGKAP LAUT,GORONTALO,LAYANG,2010,9283.0,65771298.0
TANGKAP LAUT,GORONTALO,LAYANG,2011,8810.0,68432150.0
TANGKAP LAUT,GORONTALO,LAYANG,2012,10253.0,82448217.0
TANGKAP LAUT,GORONTALO,LAYANG,2013,11938.0,94974825.0
TANGKAP LAUT,GORONTALO,LAYANG,2014,13537.0,107555750.0
TANGKAP LAUT,GORONTALO,LAYANG,2015,16478.0,181971413.0
TANGKAP LAUT,GORONTALO,LAYANG,2016,20476.0,228175083.0
TANGKAP LAUT,GORONTALO,LAYANG,2017,4228.720,47036079.0
TANGKAP LAUT,GORONTALO,LAYANG,2018,10008.510,164075064.0
TANGKAP LAUT,GORONTALO,LAYANG,2019,22606.280,387598134.0
TANGKAP LAUT,GORONTALO,LAYANG,2020,9808.610,157762765.0
TANGKAP LAUT,GORONTALO,LAYARAN,2020,381.70,13446840.0
TANGKAP LAUT,GORONTALO,LAYUR,2020,789.190,9162436.0
TANGKAP LAUT,GORONTALO,LEMADANG,2020,500.460,8193336.0
TANGKAP LAUT,GORONTALO,LEMURU,2020,1907.870,37628201.0
TANGKAP LAUT,GORONTALO,LENCAM,2020,1722.770,26769820.0
TANGKAP LAUT,GORONTALO,LOBSTER,2015,5.0,70.50
TANGKAP LAUT,GORONTALO,LOBSTER,2016,5.0,70.50
TANGKAP LAUT,GORONTALO,LOBSTER,2019,67.930,11888100.0
TANGKAP LAUT,GORONTALO,LOBSTER,2020,119.660,13450960.0
TANGKAP LAUT,GORONTALO,MARLIN,2020,.110,2.80
TANGKAP LAUT,GORONTALO,PARI,2010,2.0,5.850
TANGKAP LAUT,GORONTALO,PARI,2011,7.0,11.10
TANGKAP LAUT,GORONTALO,PARI,2012,2.0,10.210
TANGKAP LAUT,GORONTALO,PARI,2013,10.0,45.0
TANGKAP LAUT,GORONTALO,PARI,2014,47.0,369.530
TANGKAP LAUT,GORONTALO,PARI,2015,10.0,111.80
TANGKAP LAUT,GORONTALO,PARI,2016,9.0,111.80
TANGKAP LAUT,GORONTALO,PARI,2017,.380,4.653
TANGKAP LAUT,GORONTALO,PARI,2018,6.960,134.019
TANGKAP LAUT,GORONTALO,PARI,2019,5.650,75.693
TANGKAP LAUT,GORONTALO,PARI,2020,3.630,47.203
TANGKAP LAUT,GORONTALO,PENYU,2010,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2011,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2012,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2013,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2014,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2015,.0,.0
TANGKAP LAUT,GORONTALO,PENYU,2016,.0,.0
TANGKAP LAUT,GORONTALO,PEPEREK,2020,205.550,2167547.0
TANGKAP LAUT,GORONTALO,PISANG-PISANG,2020,1556.090,29041380.0
TANGKAP LAUT,GORONTALO,RAJUNGAN,2010,11.0,246.0
TANGKAP LAUT,GORONTALO,RAJUNGAN,2011,7.0,153.0
TANGKAP LAUT,GORONTALO,RAJUNGAN,2012,7.0,98.110
TANGKAP LAUT,GORONTALO,RAJUNGAN,2013,5.0,87.830
TANGKAP LAUT,GORONTALO,RAJUNGAN,2014,7.0,121.260
TANGKAP LAUT,GORONTALO,RAJUNGAN,2015,2.0,40.0
TANGKAP LAUT,GORONTALO,RAJUNGAN,2016,4.0,117.436
TANGKAP LAUT,GORONTALO,RAJUNGAN,2017,.080,3.828
TANGKAP LAUT,GORONTALO,RAJUNGAN,2018,683.320,20181485.0
TANGKAP LAUT,GORONTALO,RAJUNGAN,2019,19.720,551.566
TANGKAP LAUT,GORONTALO,RAJUNGAN,2020,9.0,248.571
TANGKAP LAUT,GORONTALO,REMANG,2020,.60,6.545
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2010,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2011,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2012,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2013,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2014,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2015,.0,.0
TANGKAP LAUT,GORONTALO,RUMPUT LAUT,2016,.0,.0
TANGKAP LAUT,GORONTALO,SEBELAH,2020,1.530,22.980
TANGKAP LAUT,GORONTALO,SELAR,2020,11720.850,197667473.0
TANGKAP LAUT,GORONTALO,SETUHUK,2010,.0,.0
TANGKAP LAUT,GORONTALO,SETUHUK,2011,4.0,.0
TANGKAP LAUT,GORONTALO,SETUHUK,2012,.0,.0
TANGKAP LAUT,GORONTALO,SETUHUK,2013,.0,.0
TANGKAP LAUT,GORONTALO,SETUHUK,2014,.0,.0
TANGKAP LAUT,GORONTALO,SETUHUK,2015,17.0,283.0
TANGKAP LAUT,GORONTALO,SETUHUK,2016,17.0,283.0
TANGKAP LAUT,GORONTALO,SETUHUK,2017,1081.190,28369659.0
TANGKAP LAUT,GORONTALO,SETUHUK,2018,31.480,779.677
TANGKAP LAUT,GORONTALO,SETUHUK,2019,6.940,198.041
TANGKAP LAUT,GORONTALO,SIDAT,2020,.640,9.660
TANGKAP LAUT,GORONTALO,SOTONG,2020,203.230,3790722.0
TANGKAP LAUT,GORONTALO,SUNGLIR,2020,146.020,1880828.0
TANGKAP LAUT,GORONTALO,SWANGGI,2020,228.280,3280891.0
TANGKAP LAUT,GORONTALO,TALANG-TALANG,2020,4.450,66.022
TANGKAP LAUT,GORONTALO,TENGGIRI,2010,965.0,13371900.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2011,449.0,6452550.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2012,19.0,270.253
TANGKAP LAUT,GORONTALO,TENGGIRI,2013,37.0,225.150
TANGKAP LAUT,GORONTALO,TENGGIRI,2014,90.0,960.20
TANGKAP LAUT,GORONTALO,TENGGIRI,2015,226.0,4358450.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2016,229.0,4510915.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2017,510.910,33209348.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2018,352.180,16315038.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2019,359.690,14005577.0
TANGKAP LAUT,GORONTALO,TENGGIRI,2020,1378.630,40308682.0
TANGKAP LAUT,GORONTALO,TERBANG,2020,2999.620,44141840.0
TANGKAP LAUT,GORONTALO,TERI,2010,3169.0,16821400.0
TANGKAP LAUT,GORONTALO,TERI,2011,3688.0,23232550.0
TANGKAP LAUT,GORONTALO,TERI,2012,6293.0,46681277.0
TANGKAP LAUT,GORONTALO,TERI,2013,5449.0,43547150.0
TANGKAP LAUT,GORONTALO,TERI,2014,5254.0,44012050.0
TANGKAP LAUT,GORONTALO,TERI,2015,5384.0,53349670.0
TANGKAP LAUT,GORONTALO,TERI,2016,6765.0,66457952.0
TANGKAP LAUT,GORONTALO,TERI,2017,1286.530,17300332.0
TANGKAP LAUT,GORONTALO,TERI,2018,4307.260,96697517.0
TANGKAP LAUT,GORONTALO,TERI,2019,4050.460,58655808.0
TANGKAP LAUT,GORONTALO,TERI,2020,2620.140,38202375.0
TANGKAP LAUT,GORONTALO,TERIPANG,2020,161.80,21514513.0
TANGKAP LAUT,GORONTALO,TONGKOL,2010,9777.0,71472250.0
TANGKAP LAUT,GORONTALO,TONGKOL,2011,9954.0,68855750.0
TANGKAP LAUT,GORONTALO,TONGKOL,2012,10347.0,81653623.0
TANGKAP LAUT,GORONTALO,TONGKOL,2013,11111.0,87847908.0
TANGKAP LAUT,GORONTALO,TONGKOL,2014,23484.0,228134208.0
TANGKAP LAUT,GORONTALO,TONGKOL,2015,12344.0,151168851.0
TANGKAP LAUT,GORONTALO,TONGKOL,2016,13966.0,413418558.0
TANGKAP LAUT,GORONTALO,TONGKOL,2017,8949.560,142918620.0
TANGKAP LAUT,GORONTALO,TONGKOL,2018,13492.550,236771226.0
TANGKAP LAUT,GORONTALO,TONGKOL,2019,11789.660,204521029.0
TANGKAP LAUT,GORONTALO,TONGKOL,2020,12353.750,199466353.0
TANGKAP LAUT,GORONTALO,TUNA,2010,10097.0,259924500.0
TANGKAP LAUT,GORONTALO,TUNA,2011,12341.0,241911750.0
TANGKAP LAUT,GORONTALO,TUNA,2012,22647.0,590267802.0
TANGKAP LAUT,GORONTALO,TUNA,2013,24735.0,607902370.0
TANGKAP LAUT,GORONTALO,TUNA,2014,23964.0,628654690.0
TANGKAP LAUT,GORONTALO,TUNA,2015,20972.0,401419484.0
TANGKAP LAUT,GORONTALO,TUNA,2016,20700.0,401511124.0
TANGKAP LAUT,GORONTALO,TUNA,2017,23543.460,983805769.0
TANGKAP LAUT,GORONTALO,TUNA,2018,50554.90,3521543485.0
TANGKAP LAUT,GORONTALO,TUNA,2019,28420.310,1113717190.0
TANGKAP LAUT,GORONTALO,TUNA,2020,20390.0,693574300.0
TANGKAP LAUT,GORONTALO,UDANG,2010,7.0,145.0
TANGKAP LAUT,GORONTALO,UDANG,2011,8.0,167.50
TANGKAP LAUT,GORONTALO,UDANG,2012,7.0,109.053
TANGKAP LAUT,GORONTALO,UDANG,2013,12.0,221.450
TANGKAP LAUT,GORONTALO,UDANG,2014,12.0,246.750
TANGKAP LAUT,GORONTALO,UDANG,2015,6.0,109.20
TANGKAP LAUT,GORONTALO,UDANG,2016,8.0,112.170
TANGKAP LAUT,GORONTALO,UDANG,2017,145.40,7269897.0
TANGKAP LAUT,GORONTALO,UDANG,2018,18.220,737.856
TANGKAP LAUT,GORONTALO,UDANG,2019,.050,5.950
TANGKAP LAUT,GORONTALO,UDANG,2020,.010,765.0
TANGKAP LAUT,JAMBI,ALU-ALU,2020,867.360,17139068.0
TANGKAP LAUT,JAMBI,BANDENG,2020,.310,4.632
TANGKAP LAUT,JAMBI,BAWAL,2010,2716.0,75740951.0
TANGKAP LAUT,JAMBI,BAWAL,2011,2902.0,85465000.0
TANGKAP LAUT,JAMBI,BAWAL,2012,3762.0,129768323.0
TANGKAP LAUT,JAMBI,BAWAL,2013,4040.0,157613350.0
TANGKAP LAUT,JAMBI,BAWAL,2014,4269.0,165609270.0
TANGKAP LAUT,JAMBI,BAWAL,2015,1205.0,38499876.0
TANGKAP LAUT,JAMBI,BAWAL,2016,1882.0,71402249.0
TANGKAP LAUT,JAMBI,BAWAL,2017,1659.440,91455572.0
TANGKAP LAUT,JAMBI,BAWAL,2018,2327.370,71393991.0
TANGKAP LAUT,JAMBI,BAWAL,2019,2218.910,65071378.0
TANGKAP LAUT,JAMBI,BAWAL,2020,2374.20,63574876.0
TANGKAP LAUT,JAMBI,BELANAK,2020,1382.990,20630710.0
TANGKAP LAUT,JAMBI,BELOSO,2020,204.410,2044090.0
TANGKAP LAUT,JAMBI,BILIS,2020,427.540,4275440.0
TANGKAP LAUT,JAMBI,CAKALANG,2010,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2011,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2012,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2013,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2014,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2015,.0,.0
TANGKAP LAUT,JAMBI,CAKALANG,2016,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2010,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2011,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2012,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2013,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2014,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2015,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2016,.0,.0
TANGKAP LAUT,JAMBI,CUCUT,2017,.090,1.732
TANGKAP LAUT,JAMBI,CUCUT,2019,.250,1.632
TANGKAP LAUT,JAMBI,CUMI-CUMI,2010,1157.0,14461250.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2011,742.0,14846000.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2012,767.0,15334507.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2013,744.0,14880600.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2014,748.0,14949752.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2015,.0,.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2016,283.0,7077500.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2017,218.610,7642067.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2018,280.990,9837249.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2019,119.980,2159694.0
TANGKAP LAUT,JAMBI,CUMI-CUMI,2020,100.090,1801692.0
TANGKAP LAUT,JAMBI,GABUS,2015,.0,.0
TANGKAP LAUT,JAMBI,GABUS,2016,.0,.0
TANGKAP LAUT,JAMBI,GEROT-GEROT,2020,534.130,31944780.0
TANGKAP LAUT,JAMBI,GULAMAH,2020,902.240,12669990.0
TANGKAP LAUT,JAMBI,GURITA,2010,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2011,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2012,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2013,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2014,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2015,.0,.0
TANGKAP LAUT,JAMBI,GURITA,2016,.0,.0
TANGKAP LAUT,JAMBI,HIU,2020,.670,6.730
TANGKAP LAUT,JAMBI,KACI-KACI,2020,163.750,5731180.0
TANGKAP LAUT,JAMBI,KAKAP,2010,1276.0,34458159.0
TANGKAP LAUT,JAMBI,KAKAP,2011,1714.0,48984900.0
TANGKAP LAUT,JAMBI,KAKAP,2012,308.0,8963217.0
TANGKAP LAUT,JAMBI,KAKAP,2013,966.0,39542450.0
